article_id,session_id,newspaper,category,headline,link,published_date,matched_keywords,matched_keyword_count
992,PROTHOMALO_20260507_121326,Prothom Alo,roundtable,উচ্চ রক্তচাপের ঝুঁকি অনেকটা কমাতে পারে সচেতনতা,https://www.prothomalo.com/roundtable/esl3fm4a1l,2026-05-07,"আলোচনা, নারী, সভা, চাপ",4
225,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,"বৃষ্টিতে ডুবেছে শহর, মোমবাতির আলোয় এসএসসি পরীক্ষা",https://www.prothomalo.com/bangladesh/district/yro5xu5u64,2026-04-28,"অভিযোগ, বাধা, সভা",3
418,PROTHOMALO_20260428_211709,Prothom Alo,onnoalo,সাত বছর পর নিউইয়র্ক সিটিতে ফিরল বুককন,https://www.prothomalo.com/onnoalo/others/wk7z9on21v,2026-04-28,প্রতিষ্ঠান,1
245,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,জবির প্রাক্তন শিক্ষার্থী বুলেট বৈরাগী হত্যার বিচারের দাবিতে জকসুর মানববন্ধন,https://www.prothomalo.com/bangladesh/capital/t69n1u1wm8,2026-04-28,"মানবাধিকার, গ্রেপ্তার, মানববন্ধন, বক্তব্য, বিচার, সংগঠন, দাবি, সভা, আইন",9
205,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,কলারোয়ায় বিএনপি ও ছাত্রদলের নেতা–কর্মীদের বিরুদ্ধে সাংবাদিককে মারধরের অভিযোগ,https://www.prothomalo.com/bangladesh/district/nqukcmgqbw,2026-04-28,"সাংবাদিক, অভিযোগ, অনলাইন, দাবি, সভা",5
978,PROTHOMALO_20260507_121326,Prothom Alo,education,জাপানের টোব মাকি স্কলারশিপ: স্নাতক-স্নাতকোত্তর-পিএইচডির জন্য আবেদন শেষ ৮ মে,https://www.prothomalo.com/education/scholarship/pwwk9u19f2,2026-05-07,"প্রতিষ্ঠান, বিবৃতি, অনলাইন",3
407,PROTHOMALO_20260428_211709,Prothom Alo,world,২৫ হাজার নারী শিক্ষক ও স্বাস্থ্যকর্মী হারাতে পারে আফগানিস্তান: ইউনিসেফ,https://www.prothomalo.com/world/asia/kin0ks9k5q,2026-04-28,"প্রতিবেদন, নারী, নীতি",3
333,PROTHOMALO_20260428_211709,Prothom Alo,world,আবুঘরবেহর বিরুদ্ধে অভিযোগ করার কারণেই কি খুন হতে হলো লিমনকে,https://www.prothomalo.com/world/usa/0a3bx0ceej,2026-04-28,"গ্রেপ্তার, প্রতিবেদন, অভিযোগ, দাবি",4
1020,PROTHOMALO_20260507_121326,Prothom Alo,chakri,"বগুড়ায় সরকারি অফিসে দুটি গ্রেডে বড় নিয়োগ, পদ ১৫৫",https://www.prothomalo.com/chakri/employment/kk8ia2e6at,2026-05-07,বেতন,1
325,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,"সুনামগঞ্জে অতিবৃষ্টি ও পাহাড়ি ঢলে ডুবছে জমির ধান, বাঁধ ভেঙেছে দুটি",https://www.prothomalo.com/bangladesh/district/69atve25y9,2026-04-28,"আন্দোলন, শ্রমিক, চাপ",3
395,PROTHOMALO_20260428_211709,Prothom Alo,business,যেভাবে দুই বিশ্ব তেলযুদ্ধ বদলে দিল বিশ্বের মানচিত্র,https://www.prothomalo.com/business/world-business/73948u6j3w,2026-04-28,"প্রতিষ্ঠান, আলোচনা, আক্রমণ, গবেষণা, অধিকার, সংগঠন, নীতি, চাপ, আইন, দমন",10
216,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,আসলাম চৌধুরী ও সারোয়ার আলমগীর প্রার্থিতার বিরুদ্ধে আপিল শুনানি ৫ মে,https://www.prothomalo.com/bangladesh/lckmr6grio,2026-04-28,"অভিযোগ, বিচার, ঘোষণা, আইন",4
1017,PROTHOMALO_20260507_121326,Prothom Alo,business,"বিনিয়োগের বিকল্প খাত হতে পারে সুকুক, কী কী লাগে",https://www.prothomalo.com/business/personal-finance/bt26rp0np5,2026-05-07,"প্রতিষ্ঠান, সভা",2
295,PROTHOMALO_20260428_211709,Prothom Alo,world,ফ্লোরিডায় দুই বাংলাদেশি শিক্ষার্থী হত্যার ঘটনায় আবুঘরবেহর পাশাপাশি তদন্তের মুখে চ্যাটজিপিটি,https://www.prothomalo.com/world/usa/wdsgqhc9xz,2026-04-28,"প্রতিষ্ঠান, গ্রেপ্তার, অভিযোগ, বিচার, সংবাদ, ঘোষণা",6
334,PROTHOMALO_20260428_211709,Prothom Alo,technology,"স্মার্টফোন আনছে ওপেনএআই, সত্যি না গুজব",https://www.prothomalo.com/technology/9gn2dwb8ts,2026-04-28,"প্রতিষ্ঠান, মিডিয়া, বাধা",3
223,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,ইউএনও কার্যালয়ে ঢুকে সাংবাদিকের ওপর হামলার অভিযোগ বিএনপি নেতার বিরুদ্ধে,https://www.prothomalo.com/bangladesh/district/yoi78zuwz5,2026-04-28,"সাংবাদিক, বক্তব্য, অভিযোগ, সংবাদ, আইন",5
975,PROTHOMALO_20260507_121326,Prothom Alo,bangladesh,"মাদারীপুরের ‘বোমারু’ ফয়সাল গ্রেপ্তার, হত্যা–ধর্ষণসহ আছে ১৭ মামলা",https://www.prothomalo.com/bangladesh/district/l0xx6ccjcz,2026-05-07,"গ্রেপ্তার, অভিযোগ, অনলাইন, বিচার, মামলা, সংবাদ, নারী, দাবি, আইন",9
393,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,চিহ্নিত হয়নি প্রথম আলোতে হামলার পরিকল্পনাকারীদের কেউ,https://www.prothomalo.com/bangladesh/tvy2rywaij,2026-04-28,"গ্রেপ্তার, ইন্টারনেট, প্রতিবেদন, গণমাধ্যম, প্রতিবাদ, সাংবাদিক, বক্তব্য, আন্দোলন, বিক্ষোভ, মিডিয়া, সমাবেশ, অভিযোগ, আক্রমণ, অনলাইন, হুমকি, মামলা, সংগঠন, সংবাদ, ঘোষণা, মিছিল, বাধা, দাবি, নীতি, সভা, চাপ, আইন",26
362,PROTHOMALO_20260428_211709,Prothom Alo,opinion,রূপপুরে জ্বালানি স্থাপন: একটি প্রযুক্তিগত মাইলফলক,https://www.prothomalo.com/opinion/column/fwnuulieed,2026-04-28,"নীতি, চাপ",2
1013,PROTHOMALO_20260507_121326,Prothom Alo,religion,ইসলামি স্থাপত্যে কেমন ছিল কুফা শহরের ‘নগর পরিকল্পনা’,https://www.prothomalo.com/religion/islam/ivz75drdnx,2026-05-07,নীতি,1
430,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,নিভৃত গ্রাম থেকে ব্যস্ত শহর রূপপুর,https://www.prothomalo.com/bangladesh/district/tpyavg82vd,2026-04-28,"প্রতিষ্ঠান, শ্রমিক, দাওয়া, চাপ",4
312,PROTHOMALO_20260428_211709,Prothom Alo,technology,"দুই সপ্তাহের ডিজিটাল ডিটক্স বাড়াতে পারে মনোযোগ, কমাতে পারে বিষণ্নতা",https://www.prothomalo.com/technology/xbsr98soz4,2026-04-28,"প্রতিষ্ঠান, ইন্টারনেট, গবেষণা, অনলাইন, মামলা",5
277,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,"তথ্যপ্রযুক্তি, জ্বালানিসহ বিভিন্ন খাতে বিনিয়োগে প্রবাসীদের প্রতি আহ্বান",https://www.prothomalo.com/bangladesh/97zesnn0z8,2026-04-28,"প্রতিষ্ঠান, ইন্টারনেট, আলোচনা, সভা",4
290,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,"স্ত্রীকে নিয়ে ঝরনা দেখতে গিয়েছিলেন, ফেরার পথে মাইক্রোবাসের ধাক্কায় মৃত্যু",https://www.prothomalo.com/bangladesh/district/mtqfni0vrq,2026-04-28,ঘোষণা,1
265,PROTHOMALO_20260428_211709,Prothom Alo,durporobash,পরবাসের বৈশাখী বনভোজন,https://nagorik.prothomalo.com/durporobash/lcekak3ual,2026-04-28,"প্রতিষ্ঠান, সংগঠন, দাওয়া, নারী",4
342,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,"গুলশানে ভারতীয় নারীর মরদেহ উদ্ধার, ময়নাতদন্ত হবে: পুলিশ",https://www.prothomalo.com/bangladesh/crime/ltn65we81q,2026-04-28,"প্রতিবেদন, নারী",2
207,PROTHOMALO_20260428_211709,Prothom Alo,politics,দুর্নীতির অভিযোগ ঘিরে সংসদে শামা–নাহিদের বিতর্ক,https://www.prothomalo.com/politics/a7i6qsw1gd,2026-04-28,"ন্যায়বিচার, প্রতিবাদ, বক্তব্য, আলোচনা, মিডিয়া, অভিযোগ, বিচার, নীতি, আইন",9
979,PROTHOMALO_20260507_121326,Prothom Alo,bangladesh,"মোটরসাইকেল থেকে ছিটকে পড়ে এক বন্ধু নিহত, আহত আরেকজন",https://www.prothomalo.com/bangladesh/capital/xwic97csi0,2026-05-07,"ঘোষণা, আইন",2
993,PROTHOMALO_20260507_121326,Prothom Alo,ayojon,অদৃশ্য শ্রমের মহাকাব্য নারী কৃষক: কাঠামোগত শোষণ ও মজুরি বৈষম্যের এক অদৃশ্য আখ্যান,https://nagorik.prothomalo.com/ayojon/1zv8lm3p5f,2026-05-07,"নির্যাতন, শ্রমিক, অধিকার, বিচার, নারী, নীতি",6
326,PROTHOMALO_20260428_211709,Prothom Alo,education,একীভূত শিক্ষাক্রম ও মূল্যায়নব্যবস্থার প্রস্তাব ডিসিদের,https://www.prothomalo.com/education/xudhvazd4s,2026-04-28,"আইন পরিবর্তন, প্রতিবন্ধী, নীতিমালা, আলোচনা, অভিযোগ, নীতি, আইন",7
371,PROTHOMALO_20260428_211709,Prothom Alo,world,"যুক্তরাষ্ট্র ও ইরানের মধ্যে আলোচনা কি ব্যর্থ হলো, চুক্তি না হওয়ার অর্থ কী দাঁড়াচ্ছে",https://www.prothomalo.com/world/middle-east/euevoajn49,2026-04-28,"সাংবাদিক, বক্তব্য, আলোচনা, হুমকি, সংবাদ, বাধা, দাবি, নীতি, চাপ",9
1035,PROTHOMALO_20260507_121326,Prothom Alo,world,"শুভেন্দু অধিকারীর ব্যক্তিগত সহকারীকে গুলি করে হত্যা, এলাকায় উত্তেজনা",https://www.prothomalo.com/world/india/ynnlxwj56i,2026-05-07,"গ্রেপ্তার, অভিযোগ, অধিকার, হুমকি, সংবাদ, ঘোষণা, সভা, দমন",8
367,PROTHOMALO_20260428_211709,Prothom Alo,chakri,"পুলিশে এএসআই নিয়োগে আবেদন শুরু, যা কিছু জানা জরুরি",https://www.prothomalo.com/chakri/chakri-suggestion/iveostk4e5,2026-04-28,"অনলাইন, নারী, ভাতা, বেতন, বিধি",5
1019,PROTHOMALO_20260507_121326,Prothom Alo,education,"মেডিক্যাল, ইঞ্জিনিয়ারিং ও নার্সিং শিক্ষার্থীদের বিশেষ আর্থিক সহায়তা দেবে সরকার, জেনে নিন সব তথ্য",https://www.prothomalo.com/education/scholarship/2ryvyfq9yv,2026-05-07,প্রতিষ্ঠান,1
439,PROTHOMALO_20260428_211709,Prothom Alo,sports,আজ টিভিতে যা দেখবেন (২৮ এপ্রিল ২০২৬),https://www.prothomalo.com/sports/822bsn93ot,2026-04-28,নারী,1
206,PROTHOMALO_20260428_211709,Prothom Alo,politics,জামায়াতকে নিয়ে মুক্তিযোদ্ধা ফজলুর রহমানের বক্তব্যে সংসদে উত্তেজনা,https://www.prothomalo.com/politics/i4v7jaq0ya,2026-04-28,"প্রতিবাদ, বক্তব্য, আলোচনা, অধিকার, বিচার, দাবি, বিধি, নীতি, সভা, আইন",10
365,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,"কারও ঘরভাড়া বাকি, কারও আছে ঋণ",https://www.prothomalo.com/bangladesh/capital/qytlpi4bxy,2026-04-28,চাপ,1
413,PROTHOMALO_20260428_211709,Prothom Alo,sports,এক ‘পরিবার’ হওয়াতেই অর্পিতাদের এই সাফল্য,https://www.prothomalo.com/sports/other-sports/cp4qdwh8zu,2026-04-28,"আলোচনা, নারী",2
318,PROTHOMALO_20260428_211709,Prothom Alo,politics,বাংলাদেশিদের জন্য ভারতীয় ভিসায় শিগগির ইতিবাচক পরিবর্তনের আশা পররাষ্ট্রমন্ত্রীর,https://www.prothomalo.com/politics/t3djfyfyu9,2026-04-28,"আলোচনা, সভা",2
247,PROTHOMALO_20260428_211709,Prothom Alo,politics,"ভুয়া বক্তব্য-ছবিতে অপপ্রচার, শিকার নারী আসনের প্রার্থীরা",https://www.prothomalo.com/politics/gk1r7tf3iz,2026-04-28,"মতপ্রকাশ, স্বচ্ছতা, বক্তব্য, আন্দোলন, আলোচনা, অনলাইন, বিচার, সংবাদ, নারী, দাবি, নীতি, সভা",12
260,PROTHOMALO_20260428_211709,Prothom Alo,technology,মাত্র ৫ শতাংশ প্রতিষ্ঠান সাইবার নিরাপত্তা সরবরাহকারীদের ওপর নির্ভরশীল,https://www.prothomalo.com/technology/cyberworld/ibynb9ursp,2026-04-28,"গবেষণা প্রতিবেদন, প্রতিষ্ঠান, জবাবদিহিতা, প্রতিবেদন, স্বচ্ছতা, আক্রমণ, গবেষণা, হুমকি, সংবাদ, মতামত",10
308,PROTHOMALO_20260428_211709,Prothom Alo,lifestyle,হঠাৎ করেই অস্বাভাবিক চুল পড়ছে? এটি হতে পারে গোপন কোনো সংকেত,https://www.prothomalo.com/lifestyle/beauty/4gqsyidynv,2026-04-28,চাপ,1
423,PROTHOMALO_20260428_211709,Prothom Alo,sports,বিশ্বকাপে হলুদ কার্ড নিষেধাজ্ঞার নিয়ম বদলাচ্ছে ফিফা,https://www.prothomalo.com/sports/football/u60jdbng0b,2026-04-28,"আলোচনা, সভা",2
313,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,গৃহকর্মী নির্যাতন মামলায় জামিন পেলেন বিমানের সাবেক এমডি সাফিকুর,https://www.prothomalo.com/bangladesh/crime/c2y8go7nnf,2026-04-28,"প্রতিষ্ঠান, গ্রেপ্তার, নির্যাতন, আলোচনা, অভিযোগ, বিচার, মামলা, আইন",8
442,PROTHOMALO_20260428_211709,Prothom Alo,world,ইন্দোনেশিয়ায় দুই ট্রেনের সংঘর্ষে নিহত ৭,https://www.prothomalo.com/world/asia/77s2m1bwx1,2026-04-28,"প্রতিবেদন, সংবাদ",2
354,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,"পাম্পে জ্বালানি তেলের জন্য অপেক্ষা করছিলেন কৃষক, হঠাৎ অসুস্থ হয়ে মৃত্যু",https://www.prothomalo.com/bangladesh/district/mfyk1xabnn,2026-04-28,"অভিযোগ, ঘোষণা",2
421,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,যানজটের যে সড়কে আড়াই শ বছর আগে ভিড়ত আরব বণিকদের জাহাজ,https://www.prothomalo.com/bangladesh/district/ie6s9qo7l8,2026-04-28,"স্বাধীনতা, অধিকার",2
293,PROTHOMALO_20260428_211709,Prothom Alo,world,"এনপিটি সম্মেলনে ইরান সহসভাপতি মনোনীত, জাতিসংঘে যুক্তরাষ্ট্রের সঙ্গে বাগ্‌বিতণ্ডা",https://www.prothomalo.com/world/usa/3kzi0v2vnz,2026-04-28,"বক্তব্য, আন্দোলন, আলোচনা, দাবি, নীতি, সভা",6
208,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,"লাশ ফেলা হয় সাগরে, ভারতে গিয়ে দুর্ঘটনায় মৃত্যুর গল্প সাজান স্বামী, তাতেও হয়নি শেষরক্ষা",https://www.prothomalo.com/bangladesh/p0zplaxltv,2026-04-28,"গ্রেপ্তার, প্রতিবেদন, বক্তব্য, অভিযোগ, বিচার, মামলা, নারী",7
411,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,ইতালিতে ট্রেন দুর্ঘটনায় বাংলাদেশি শ্রমিক নিহত,https://www.prothomalo.com/bangladesh/district/8h7kr6hj8z,2026-04-28,"প্রতিষ্ঠান, শ্রমিক",2
392,PROTHOMALO_20260428_211709,Prothom Alo,education,"ঢাকা বিশ্ববিদ্যালয়ের বিশেষ মাইগ্রেশনের ফল ও বিষয় বরাদ্দ প্রকাশ, শিক্ষার্থীদের জন্য ৪ নির্দেশনা",https://www.prothomalo.com/education/examination/361tyz1jke,2026-04-28,অনলাইন,1
429,PROTHOMALO_20260428_211709,Prothom Alo,travel,"সুন্দরবনে এক দিন: বাজেট কম, আনন্দ বেশি",https://nagorik.prothomalo.com/travel/wr9n52en38,2026-04-28,"ঘোষণা, নারী, বাধা",3
1033,PROTHOMALO_20260507_121326,Prothom Alo,bangladesh,টিকাদানের পর ৩০ উপজেলায় হামের সংক্রমণ কমেছে,https://www.prothomalo.com/bangladesh/gwloz7smsb,2026-05-07,"প্রতিষ্ঠান, আলোচনা, গবেষণা, দাবি, নীতি, সভা",6
425,PROTHOMALO_20260428_211709,Prothom Alo,business,আইডিএলসির এসএমই উৎসব ঋণ: জামানত ছাড়া ৩৫ লাখ টাকা পাওয়া যাবে,https://www.prothomalo.com/business/personal-finance/vxhqhzu4c0,2026-04-28,"প্রতিষ্ঠান, প্রতিবেদন, নারী",3
1026,PROTHOMALO_20260507_121326,Prothom Alo,entertainment,নতুন কাজ ‘অ্যানি’ নিয়ে ফিরলেন সাদ,https://www.prothomalo.com/entertainment/ott/3rsomc4rap,2026-05-07,"আলোচনা, নারী",2
995,PROTHOMALO_20260507_121326,Prothom Alo,onnoalo,বুদ্ধের সমকালীন প্রাসঙ্গিকতা,https://www.prothomalo.com/onnoalo/translation/fim16e1swb,2026-05-07,"মতপ্রকাশের স্বাধীনতা, প্রতিষ্ঠান, মানবাধিকার, স্বাধীনতা, মতপ্রকাশ, আলোচনা, শ্রমিক, অধিকার, বিধি, নীতি, সভা, চাপ, আইন",13
434,PROTHOMALO_20260428_211709,Prothom Alo,opinion,পারমাণবিক অস্ত্রই কি এখন ইরানের একমাত্র পথ?,https://www.prothomalo.com/opinion/column/2h0k1le3ht,2026-04-28,"আলোচনা, আক্রমণ, হুমকি, ঘোষণা, দাবি, নীতি",6
234,PROTHOMALO_20260428_211709,Prothom Alo,opinion,আমেরিকা-পরবর্তী ইউরোপের সামনে অনিশ্চয়তা কতটা,https://www.prothomalo.com/opinion/column/mxdt2qh9xx,2026-04-28,ঘোষণা,1
316,PROTHOMALO_20260428_211709,Prothom Alo,entertainment,সন্তানদের টিভি–ইন্টারনেট থেকে দূরে রাখেন এই অভিনেত্রী,https://www.prothomalo.com/entertainment/world-cinema/d0sm7tj13u,2026-04-28,"ইন্টারনেট, প্রতিবেদন, আলোচনা, মিডিয়া, নারী, বাধা",6
211,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,"দেড় ঘণ্টার বৃষ্টিতে জলাবদ্ধ কুমিল্লা নগরী, বেঞ্চে পা তুলে লিখলেন এসএসসি পরীক্ষার্থীরা",https://www.prothomalo.com/bangladesh/district/2ycctl7yty,2026-04-28,"প্রতিষ্ঠান, বাধা",2
256,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,"জঙ্গি শব্দ ‘রিকগনাইজ’ করেন না স্বরাষ্ট্রমন্ত্রী, বললেন উগ্রপন্থী গোষ্ঠীর কথা",https://www.prothomalo.com/bangladesh/gak5277y4b,2026-04-28,"সাংবাদিক, অভিযোগ, সংগঠন, আইন",4
1014,PROTHOMALO_20260507_121326,Prothom Alo,entertainment,"তিনবার বিয়ে থেকে গোপন সংসার, চমকে দিয়েছিলেন এই খলনায়ক",https://www.prothomalo.com/entertainment/bollywood/w5ezoeuifd,2026-05-07,"আলোচনা, অভিযোগ, নারী, দাবি, চাপ",5
449,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,ওবায়দুল কাদেরসহ সাত আসামির মানবতাবিরোধী অপরাধের মামলার সাক্ষ্য গ্রহণ শেষ,https://www.prothomalo.com/bangladesh/kjft17azbe,2026-04-28,"মামলা, সভা",2
264,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,"বগুড়া থেকে ঢাকায় যাওয়ার পথে লুট হওয়া ৬০০ বস্তা চাল গাজীপুরে উদ্ধার, আটক ২",https://www.prothomalo.com/bangladesh/district/9zofdgglyq,2026-04-28,"গ্রেপ্তার, অভিযোগ",2
380,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,"সমুদ্রবন্দরগুলোয় সতর্কসংকেত, ঢাকাসহ ৪ বিভাগে ভারী বৃষ্টির পূর্বাভাস",https://www.prothomalo.com/bangladesh/environment/q6qdsadk13,2026-04-28,"প্রতিবেদন, চাপ",2
215,PROTHOMALO_20260428_211709,Prothom Alo,opinion,কূটনৈতিক যুদ্ধে যুক্তরাষ্ট্র ও ইরান কে কতদূর এগোল,https://www.prothomalo.com/opinion/column/t9b6ob62nm,2026-04-28,"বক্তব্য, আলোচনা, অভিযোগ, হুমকি, সংবাদ, বাধা, দাবি, নীতি, চাপ",9
270,PROTHOMALO_20260428_211709,Prothom Alo,bangladesh,সাংবাদিক দম্পতি শাকিল-ফারজানার জামিন আবেদনের ওপর আদেশ পেছাল,https://www.prothomalo.com/bangladesh/hwhapwcwxx,2026-04-28,"গ্রেপ্তার, সাংবাদিক, আন্দোলন, বিচার, মামলা, আইন",6
435,PROTHOMALO_20260428_211709,Prothom Alo,sports,টি-টুয়েন্টিতে বদলে যাওয়া বাংলাদেশের চোখ এখন পরের ধাপে,https://www.prothomalo.com/sports/cricket/chj5q03wcm,2026-04-28,"আক্রমণ, বিচার, চাপ",3
